"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1188","API. Авторизованный пользователь может выполнить перевод при одобрении транзакции фрод-сервисом (decision=APPROVED)","","2026-08-27","broken","2026-08-27","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCanTransferFundsWhenTransactionApprovedByFraudServiceTest"
"","525","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с пробелом в начале","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","389","API. Пользователь может авторизоваться","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCanGenerateAuthTokenTest"
"","101","API. Администратор не может удалить пользователя через невалидный id","","2026-08-27","passed","2026-08-27","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCannotDeleteUserWithInvalidIdTest"
"","713","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 0.01","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","20","API. Пользователь не может авторизоваться с невалидными данными Password короче 8 символов","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","478","API. Неавторизованный пользователь не может создать счет","","2026-08-27","passed","2026-08-27","","API. Создание счета","api.iteration_1.CreateAccountTest","unauthorizedUserCannotCreateAccountTest"
"","4590","UI. Пользователь не может выполнить перевод без указания счета получателя","","2026-08-27","passed","2026-08-27","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithoutReceiverAccountNumberTest"
"","14","API. Неавторизованный пользователь не может получить свой профиль","","2026-08-27","passed","2026-08-27","","API. Получение профиля пользователя","api.iteration_3.GetCustomerProfileTest","unauthorizedUserCannotGetProfileTest"
"","203","API. Администратор не может создать пользователя с невалидными данными Username короче 3 символов","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1319","API. Авторизованный пользователь не может выполнить перевод при необходимости ручной проверки транзакции (requiresManualReview=true)","","2026-08-27","passed","2026-08-27","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenManualReviewIsRequiredByFlagTest"
"","737","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 4999.99","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","19","API. Пользователь не может авторизоваться с невалидными данными Username содержит пробел","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","1975","API. Авторизованный пользователь не может выполнить перевод при ошибке соединения с фрод-сервисом (connection error)","","2026-08-27","passed","2026-08-27","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceConnectionErrorTest"
"","201","API. Администратор не может создать пользователя с невалидными данными Password без заглавной буквы","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","20","API. Пользователь не может авторизоваться с невалидными данными Пустой password","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","3439","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения больше максимальной","","2026-08-27","passed","2026-08-27","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","1285","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 0.02","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","8346","UI. Администратор может создать пользователя","","2026-08-27","passed","2026-08-27","","UI. Создание пользователя","ui.iteration_1.CreateUserTest","adminCanCreateUserTest"
"","3193","UI. Пользователь не может пополнить свой счет без указания суммы","","2026-08-27","passed","2026-08-27","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithoutAmountTest"
"","1235","API. Авторизованный пользователь не может получить список транзакций по счету другого пользователя","","2026-08-27","passed","2026-08-27","","API. Получение списка транзакций по счету","api.iteration_3.GetAccountTransactionsTest","authorizedUserCannotGetAnotherUserAccountTransactionsTest"
"","2460","UI. Администратор может авторизоваться с валидными данными","","2026-08-27","passed","2026-08-27","","UI. Авторизация пользователя","ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","206","API. Администратор не может создать пользователя с невалидными данными Password без цифры","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1232","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода меньше минимальной","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","200","API. Администратор не может создать пользователя с невалидными данными Username длиннее 15 символов","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","18","API. Пользователь не может авторизоваться с невалидными данными Username длиннее 15 символов","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","17","API. Пользователь не может авторизоваться с невалидными данными Username короче 3 символов","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","1511","API. Неавторизованный пользователь не может перевести валидную сумму на счет другого пользователя","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","unauthorizedUserCannotTransferFundsTest"
"","18","API. Пользователь не может авторизоваться с невалидными данными Username содержит спецсимвол","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","4098","UI. Пользователь может изменить имя в профиле","","2026-08-27","passed","2026-08-27","","UI. Обновление профиля пользователя","ui.iteration_2.UpdateCustomerProfileTest","userCanSetValidNameInProfileTest"
"","714","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 0.02","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","4434","UI. Пользователь не может выполнить перевод без подтверждения данных","","2026-08-27","passed","2026-08-27","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithoutConfirmTest"
"","3276","UI. Пользователь может авторизоваться с валидными данными","","2026-08-27","passed","2026-08-27","","UI. Авторизация пользователя","ui.iteration_1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","463","API. Авторизованный пользователь без прав администратора не может получить список пользователей","","2026-08-27","passed","2026-08-27","","API. Получение списка пользователей","api.iteration_3.GetAllUsersTest","authorizedUserWithoutAdminPermissionsCannotGetUsersListTest"
"","20","API. Пользователь не может авторизоваться с невалидными данными Password содержит пробел","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","643","API. Неавторизованный пользователь не может пополнить счет","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","unauthorizedUserCannotDepositAccountTest"
"","3350","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения равна 0","","2026-08-27","passed","2026-08-27","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","203","API. Администратор не может создать пользователя с невалидными данными Пустой password","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","521","API. Администратор не может создать пользователя с уже существующим username","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithExistingUsernameTest"
"","499","API. Авторизованный пользователь с правами администратора может получить список пользователей","","2026-08-27","passed","2026-08-27","","API. Получение списка пользователей","api.iteration_3.GetAllUsersTest","authorizedUserWithAdminPermissionsCanGetUsersListTest"
"","166","API. Неавторизованный пользователь не может создать пользователя","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","unauthorizedUserCannotCreateUserTest"
"","1260","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 9999.99","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","545","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя со спецсимволом","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","711","API. Авторизованный пользователь не может пополнить счет невалидной суммой Сумма пополнения меньше минимальной","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositAccountWithInvalidAmountTest"
"","3369","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения меньше минимальной","","2026-08-27","passed","2026-08-27","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","202","API. Администратор не может создать пользователя с невалидными данными Password без строчной буквы","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","14","API. Неавторизованный пользователь не может получить список своих счетов","","2026-08-27","passed","2026-08-27","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","unauthorizedUserCannotGetOwnAccountsTest"
"","4621","UI. Пользователь не может выполнить перевод с невалидной суммой","","2026-08-27","passed","2026-08-27","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithInvalidAmountTest"
"","3104","UI. Пользователь не может пополнить свой счет без указания номера счета","","2026-08-27","passed","2026-08-27","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithoutAccountNumberTest"
"","4685","UI. Пользователь может выполнить перевод на счет другого пользователя","","2026-08-27","passed","2026-08-27","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCanTransferFundsToAnotherUserAccountTest"
"","867","API. Авторизованный пользователь может получить список транзакций по своему счету","","2026-08-27","passed","2026-08-27","","API. Получение списка транзакций по счету","api.iteration_3.GetAccountTransactionsTest","authorizedUserCanGetOwnAccountTransactionsTest"
"","510","API. Неавторизованный пользователь не может изменить имя в профиле","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","unauthorizedUserCannotChangeNameTest"
"","391","API. Администратор может создать пользователя с валидными данными Создание пользователя с правами администратора","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","388","API. Администратор может создать пользователя с валидными данными Создание пользователя без прав администратора","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","1309","API. Авторизованный пользователь не может выполнить перевод при ошибке фрод-сервиса (HTTP 400)","","2026-08-27","passed","2026-08-27","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceReturnsBadRequestTest"
"","1583","API. Авторизованный пользователь не может перевести невалидную сумму на счет другого пользователя Сумма перевода равна 0","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountToAnotherUserAccountTest"
"","1272","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 0.01","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","591","API. Авторизованный пользователь может создать счет","","2026-08-27","passed","2026-08-27","","API. Создание счета","api.iteration_1.CreateAccountTest","authorizedUserCanCreateAccountTest"
"","1252","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода больше максимальной","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","206","API. Администратор не может создать пользователя с невалидными данными Username содержит спецсимвол","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","3340","UI. Администратор не может создать пользователя с невалидными данными","","2026-08-27","passed","2026-08-27","","UI. Создание пользователя","ui.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","220","API. Администратор не может создать пользователя с невалидными данными Username содержит пробел","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","95","API. Администратор не может создать счет","","2026-08-27","passed","2026-08-27","","API. Создание счета","api.iteration_1.CreateAccountTest","adminCannotCreateAccountTest"
"","4328","UI. Пользователь не может выполнить перевод без указания счета отправителя","","2026-08-27","passed","2026-08-27","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithoutSenderAccountNumberTest"
"","542","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с двумя пробелами","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","20","API. Пользователь не может авторизоваться с невалидными данными Пустой username","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","214","API. Администратор не может создать пользователя с невалидными данными Невалидный role","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1343","API. Авторизованный пользователь не может выполнить перевод при необходимости ручной проверки транзакции (decision=REVIEW_REQUIRED)","","2026-08-27","passed","2026-08-27","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenTransactionNeedsManualReviewTest"
"","200","API. Администратор не может создать пользователя с невалидными данными Password без спецсимвола","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","204","API. Администратор не может создать пользователя с невалидными данными Password содержит пробел","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","715","API. Авторизованный пользователь не может пополнить счет невалидной суммой Сумма пополнения больше максимальной","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositAccountWithInvalidAmountTest"
"","1513","API. Авторизованный пользователь не может перевести сумму превышающую баланс на счет другого пользователя","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferAmountExceedingAccountBalanceTest"
"","367","API. Неавторизованный пользователь не может получить список пользователей","","2026-08-27","passed","2026-08-27","","API. Получение списка пользователей","api.iteration_3.GetAllUsersTest","unauthorizedUserCannotGetUsersListTest"
"","105","API. Администратор не может изменить профиль","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","adminCannotGetProfileTest"
"","556","API. Авторизованный пользователь может получить список своих счетов","","2026-08-27","passed","2026-08-27","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","authorizedUserCanGetOwnAccountsTest"
"","714","API. Авторизованный пользователь не может пополнить счет невалидной суммой Сумма пополнения равна 0","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositAccountWithInvalidAmountTest"
"","93","API. Администратор может авторизоваться","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1341","API. Авторизованный пользователь не может выполнить перевод при блокировке транзакции фрод-сервисом (decision=BLOCKED)","","2026-08-27","failed","2026-08-27","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenTransactionBlockedByFraudServiceTest"
"","4174","UI. Пользователь может выполнить перевод между своими счетами","","2026-08-27","passed","2026-08-27","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCanTransferFundsBetweenTheirAccountsTest"
"","18","API. Пользователь не может авторизоваться с невалидными данными Password без спецсимвола","","2026-08-27","passed","2026-08-27","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","552","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя из одного слова","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","1629","API. Авторизованный пользователь не может перевести валидную сумму с несуществующего счета на счет другого пользователя","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferFundsFromNonExistingAccountTest"
"","455","API. Авторизованный пользователь может получить свой профиль","","2026-08-27","passed","2026-08-27","","API. Получение профиля пользователя","api.iteration_3.GetCustomerProfileTest","authorizedUserCanGetProfileTest"
"","738","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 5000.0","","2026-08-27","passed","2026-08-27","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","401","API. Неавторизованный пользователь не может удалить пользователя","","2026-08-27","passed","2026-08-27","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCannotDeleteUserWithoutAuthTest"
"","843","API. Пользователь без прав администратора не может удалить пользователя","","2026-08-27","passed","2026-08-27","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","userWithoutAdminPermissionsCannotDeleteUserTest"
"","1244","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода равна 0","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","551","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с пробелом на конце","","2026-08-27","passed","2026-08-27","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","214","API. Администратор не может создать пользователя с невалидными данными Password короче 8 символов","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","379","API. Администратор может удалить пользователя Удаление пользователя с правами администратора","","2026-08-27","passed","2026-08-27","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCanDeleteUserTest"
"","1568","API. Авторизованный пользователь не может перевести невалидную сумму на счет другого пользователя Сумма перевода больше максимальной","","2026-08-27","passed","2026-08-27","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountToAnotherUserAccountTest"
"","315","API. Администратор не может создать пользователя с невалидными данными Пустой username","","2026-08-27","passed","2026-08-27","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
