"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","178","API. Администратор не может создать пользователя с невалидными данными Невалидный role","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","2927","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения равна 0","","2026-08-28","passed","2026-08-28","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","15","API. Пользователь не может авторизоваться с невалидными данными Password содержит пробел","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","781","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 0.02","","2026-08-28","passed","2026-08-28","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","19","API. Пользователь не может авторизоваться с невалидными данными Пустой password","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","805","API. Пользователь без прав администратора не может создать пользователя","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","userWithoutAdminPermissionsCannotCreateUserTest"
"","185","API. Администратор не может создать пользователя с невалидными данными Password содержит пробел","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","420","API. Неавторизованный пользователь не может создать счет","","2026-08-28","passed","2026-08-28","","API. Создание счета","api.iteration_1.CreateAccountTest","unauthorizedUserCannotCreateAccountTest"
"","3180","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения больше максимальной","","2026-08-28","passed","2026-08-28","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","334","API. Неавторизованный пользователь не может получить список пользователей","","2026-08-28","passed","2026-08-28","","API. Получение списка пользователей","api.iteration_3.GetAllUsersTest","unauthorizedUserCannotGetUsersListTest"
"","1151","API. Авторизованный пользователь не может выполнить перевод при блокировке транзакции фрод-сервисом (decision=BLOCKED)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenTransactionBlockedByFraudServiceTest"
"","2912","UI. Пользователь может авторизоваться с валидными данными","","2026-08-28","passed","2026-08-28","","UI. Авторизация пользователя","ui.iteration_1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","719","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 0.01","","2026-08-28","passed","2026-08-28","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","83","API. Администратор не может получить список счетов","","2026-08-28","passed","2026-08-28","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","adminCannotGetAccountsTest"
"","2892","UI. Пользователь не может пополнить свой счет без указания суммы","","2026-08-28","passed","2026-08-28","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithoutAmountTest"
"","1383","API. Авторизованный пользователь не может перевести невалидную сумму на счет другого пользователя Сумма перевода больше максимальной","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountToAnotherUserAccountTest"
"","493","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с цифрой","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","475","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя из трех слов","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","1093","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода равна 0","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","1604","API. Авторизованный пользователь может перевести валидную сумму на счет другого пользователя Сумма перевода: 0.01","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountToAnotherUserAccountTest"
"","1331","API. Авторизованный пользователь не может перевести сумму превышающую баланс на счет другого пользователя","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferAmountExceedingAccountBalanceTest"
"","183","API. Администратор не может создать пользователя с невалидными данными Password без цифры","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","328","API. Администратор может удалить пользователя Удаление пользователя с правами администратора","","2026-08-28","passed","2026-08-28","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCanDeleteUserTest"
"","3679","UI. Пользователь может изменить имя в профиле","","2026-08-28","passed","2026-08-28","","UI. Обновление профиля пользователя","ui.iteration_2.UpdateCustomerProfileTest","userCanSetValidNameInProfileTest"
"","751","API. Авторизованный пользователь может получить список транзакций по своему счету","","2026-08-28","passed","2026-08-28","","API. Получение списка транзакций по счету","api.iteration_3.GetAccountTransactionsTest","authorizedUserCanGetOwnAccountTransactionsTest"
"","183","API. Администратор не может создать пользователя с невалидными данными Username содержит пробел","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1172","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 9999.99","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","87","API. Администратор не может изменить профиль","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","adminCannotGetProfileTest"
"","4336","UI. Пользователь не может выполнить перевод с невалидной суммой","","2026-08-28","passed","2026-08-28","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithInvalidAmountTest"
"","18","API. Пользователь не может авторизоваться с невалидными данными Password без строчной буквы","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","32193","API. Авторизованный пользователь не может выполнить перевод при превышении таймаута ответа фрод-сервиса (connection error)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceTimeoutExceededTest"
"","309","API. Администратор не может создать пользователя с невалидными данными Пустой username","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1151","API. Авторизованный пользователь не может выполнить перевод при необходимости дополнительной верификации транзакции (decision=VERIFICATION_REQUIRED)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenAdditionalVerificationIsRequiredTest"
"","422","API. Авторизованный пользователь с правами администратора может получить список пользователей","","2026-08-28","passed","2026-08-28","","API. Получение списка пользователей","api.iteration_3.GetAllUsersTest","authorizedUserWithAdminPermissionsCanGetUsersListTest"
"","13","API. Неавторизованный пользователь не может получить свой профиль","","2026-08-28","passed","2026-08-28","","API. Получение профиля пользователя","api.iteration_3.GetCustomerProfileTest","unauthorizedUserCannotGetProfileTest"
"","665","API. Неавторизованный пользователь не может получить список транзакций по своему счету","","2026-08-28","passed","2026-08-28","","API. Получение списка транзакций по счету","api.iteration_3.GetAccountTransactionsTest","unauthorizedUserCannotGetOwnAccountsTransactionsTest"
"","625","API. Авторизованный пользователь не может пополнить счет невалидной суммой Сумма пополнения меньше минимальной","","2026-08-28","passed","2026-08-28","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositAccountWithInvalidAmountTest"
"","1167","API. Авторизованный пользователь не может выполнить перевод при необходимости ручной проверки транзакции (decision=REVIEW_REQUIRED)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenTransactionNeedsManualReviewTest"
"","181","API. Администратор не может создать пользователя с невалидными данными Password без заглавной буквы","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","2877","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения меньше минимальной","","2026-08-28","passed","2026-08-28","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","1179","API. Авторизованный пользователь может выполнить перевод при одобрении транзакции фрод-сервисом (decision=APPROVED)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCanTransferFundsWhenTransactionApprovedByFraudServiceTest"
"","83","API. Администратор не может удалить пользователя через невалидный id","","2026-08-28","passed","2026-08-28","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCannotDeleteUserWithInvalidIdTest"
"","1244","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода больше максимальной","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","81","API. Администратор не может получить профиль","","2026-08-28","passed","2026-08-28","","API. Получение профиля пользователя","api.iteration_3.GetCustomerProfileTest","adminCannotGetProfileTest"
"","27","API. Пользователь не может авторизоваться с невалидными данными Password короче 8 символов","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","471","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя со спецсимволом","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","4437","UI. Пользователь может выполнить перевод на счет другого пользователя","","2026-08-28","passed","2026-08-28","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCanTransferFundsToAnotherUserAccountTest"
"","5244","UI. Пользователь не может выполнить перевод без указания суммы","","2026-08-28","passed","2026-08-28","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithoutAmountTest"
"","1574","API. Авторизованный пользователь может перевести валидную сумму на счет другого пользователя Сумма перевода: 10000.0","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountToAnotherUserAccountTest"
"","443","API. Администратор не может создать пользователя с уже существующим username","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithExistingUsernameTest"
"","3089","UI. Администратор не может создать пользователя с невалидными данными","","2026-08-28","passed","2026-08-28","","UI. Создание пользователя","ui.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","179","API. Администратор не может создать пользователя с невалидными данными Password без строчной буквы","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","743","API. Пользователь без прав администратора не может удалить пользователя","","2026-08-28","passed","2026-08-28","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","userWithoutAdminPermissionsCannotDeleteUserTest"
"","1190","API. Авторизованный пользователь не может выполнить перевод при пустом ответе фрод-сервиса (HTTP 200, empty response)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceReturnsEmptyResponseTest"
"","17","API. Пользователь не может авторизоваться с невалидными данными Пустой username","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","15","API. Пользователь не может авторизоваться с невалидными данными Password без спецсимвола","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","1333","API. Авторизованный пользователь не может выполнить перевод при недоступности фрод-сервиса (HTTP 503)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceUnavailableTest"
"","1207","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 0.01","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","711","API. Авторизованный пользователь может пополнить счет Сумма пополнения: 4999.99","","2026-08-28","passed","2026-08-28","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCanDepositAccountTest"
"","4103","UI. Пользователь не может выполнить перевод без указания счета получателя","","2026-08-28","passed","2026-08-28","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithoutReceiverAccountNumberTest"
"","343","API. Администратор может удалить пользователя Удаление пользователя без прав администратора","","2026-08-28","passed","2026-08-28","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCanDeleteUserTest"
"","23","API. Пользователь не может авторизоваться с невалидными данными Username содержит спецсимвол","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","397","API. Неавторизованный пользователь не может изменить имя в профиле","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","unauthorizedUserCannotChangeNameTest"
"","1331","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 10000.0","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","470","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя из одного слова","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","317","API. Пользователь может авторизоваться","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCanGenerateAuthTokenTest"
"","17","API. Пользователь не может авторизоваться с невалидными данными Username короче 3 символов","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","0","API. Авторизованный пользователь не может выполнить перевод при необходимости дополнительной верификации транзакции (additionalVerificationRequired=true)","","2026-08-28","skipped","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenAdditionalVerificationIsRequiredByFlagTest"
"","14","API. Неавторизованный пользователь не может получить список своих счетов","","2026-08-28","passed","2026-08-28","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","unauthorizedUserCannotGetOwnAccountsTest"
"","550","API. Неавторизованный пользователь не может пополнить счет","","2026-08-28","passed","2026-08-28","","API. Пополнение счета","api.iteration_2.DepositAccountTest","unauthorizedUserCannotDepositAccountTest"
"","490","API. Авторизованный пользователь может получить список своих счетов","","2026-08-28","passed","2026-08-28","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","authorizedUserCanGetOwnAccountsTest"
"","515","API. Авторизованный пользователь может создать счет","","2026-08-28","passed","2026-08-28","","API. Создание счета","api.iteration_1.CreateAccountTest","authorizedUserCanCreateAccountTest"
"","482","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с двумя пробелами","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","541","API. Авторизованный пользователь может изменить имя в профиле на валидное","","2026-08-28","passed","2026-08-28","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCanSetValidNameTest"
"","178","API. Администратор не может создать пользователя с невалидными данными Password короче 8 символов","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1106","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 0.02","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","1167","API. Авторизованный пользователь не может выполнить перевод при ошибке фрод-сервиса (HTTP 400)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceReturnsBadRequestTest"
"","402","API. Авторизованный пользователь без прав администратора не может получить список пользователей","","2026-08-28","passed","2026-08-28","","API. Получение списка пользователей","api.iteration_3.GetAllUsersTest","authorizedUserWithoutAdminPermissionsCannotGetUsersListTest"
"","1261","API. Авторизованный пользователь не может выполнить перевод при внутренней ошибке фрод-сервиса (HTTP 500)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenFraudServiceReturnsInternalServerErrorTest"
"","81","API. Администратор не может создать счет","","2026-08-28","passed","2026-08-28","","API. Создание счета","api.iteration_1.CreateAccountTest","adminCannotCreateAccountTest"
"","1425","API. Авторизованный пользователь может перевести валидную сумму на счет другого пользователя Сумма перевода: 9999.99","","2026-08-28","passed","2026-08-28","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountToAnotherUserAccountTest"
"","4331","UI. Пользователь не может выполнить перевод без указания счета отправителя","","2026-08-28","passed","2026-08-28","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithoutSenderAccountNumberTest"
"","1166","API. Авторизованный пользователь не может выполнить перевод при необходимости ручной проверки транзакции (requiresManualReview=true)","","2026-08-28","passed","2026-08-28","","api.iteration_3.TransferFundsWithFraudCheckTest","api.iteration_3.TransferFundsWithFraudCheckTest","authorizedUserCannotTransferFundsWhenManualReviewIsRequiredByFlagTest"
"","916","API. Авторизованный пользователь не может пополнить счет другого пользователя","","2026-08-28","passed","2026-08-28","","API. Пополнение счета","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositAnotherUserAccountTest"
"","3007","UI. Пользователь не может пополнить свой счет без указания номера счета","","2026-08-28","passed","2026-08-28","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithoutAccountNumberTest"
"","2599","UI. Пользователь может создать аккаунт","","2026-08-28","passed","2026-08-28","","UI. Создание счета","ui.iteration_1.CreateAccountTest","userCanCreateAccountTest"
"","2074","UI. Администратор может авторизоваться с валидными данными","","2026-08-28","passed","2026-08-28","","UI. Авторизация пользователя","ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","17","API. Пользователь не может авторизоваться с невалидными данными Username длиннее 15 символов","","2026-08-28","passed","2026-08-28","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","3588","UI. Пользователь не может изменить имя в профиле на невалидное","","2026-08-28","passed","2026-08-28","","UI. Обновление профиля пользователя","ui.iteration_2.UpdateCustomerProfileTest","userCannotSetInvalidNameInProfileTest"
"","3929","UI. Пользователь может выполнить перевод между своими счетами","","2026-08-28","passed","2026-08-28","","UI. Перевод","ui.iteration_2.TransferFundsTest","userCanTransferFundsBetweenTheirAccountsTest"
"","122","API. Неавторизованный пользователь не может создать пользователя","","2026-08-28","passed","2026-08-28","","API. Создание пользователя","api.iteration_1.CreateUserTest","unauthorizedUserCannotCreateUserTest"
